ID,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
4227,44.0,37.0,68.34749495,1871.0,206.0,0.0,913.1171443,173.4063308,31.0,29.0,1
13374,44.0,36.0,74.58578022,1019.0,0.0,33.0,9960.681768,4614.734339,16.0,15.0,0
12283,4.0,4.0,188.2547178,3493.0,278.0,0.0,2186.903946,1102.422134,8.0,3.0,1
1338,48.0,39.0,88.65585729,925.0,2.0,42.0,2371.829315,1477.989221,31.0,29.0,1
1737,45.0,45.0,200.7814073,730.0,92.0,0.0,8020.447085,4439.526662,27.0,20.0,0
14126,44.0,35.0,228.1731962,1003.0,0.0,87.0,737.1882446,559.8986823,17.0,13.0,0
287,119.0,96.0,263.9841144,230.0,150.0,7.0,950.9577953,353.2173999,6.0,6.0,1
8810,16.0,13.0,69.9386134,1869.0,0.0,37.0,8007.731595,4549.792782,0.0,0.0,1
3857,1.0,1.0,6.48526283,410.0,216.0,100.0,3340.810006,1187.411503,25.0,19.0,1
11286,236.0,189.0,497.6002012624999,2403.0,6.0,0.0,3070.163784,635.358223,11.0,8.0,1
14195,31.0,25.0,178.2645021,319.0,421.0,38.0,2891.023615,454.1423328,15.0,15.0,1
673,245.5,205.0,420.3561536,30.0,52.0,0.0,7540.619028,795.5962659,30.0,27.0,1
7634,122.0,101.0,127.6899442,1469.0,95.0,50.0,2017.47217,645.2349792,17.0,13.0,1
3412,6.0,5.0,35.26107646,331.0,435.0,0.0,605.2138464,238.9528762,30.0,24.0,0
8238,51.0,43.0,157.3982088,1468.0,22.0,0.0,4893.050765,1590.202807,20.0,19.0,1
12267,38.0,30.0,126.285941,1609.0,435.0,107.5,2652.892243,1115.116353,27.0,26.0,1
11228,100.0,83.0,150.2875959,2292.0,0.0,40.0,3954.748886,2302.824356,29.0,23.0,1
3299,66.0,55.0,142.9424402,2628.0,0.0,8.0,2157.901708,1362.333936,7.0,7.0,1
5714,62.0,50.0,132.9131439,513.0,68.0,85.0,2094.753691,1607.280073,3.0,3.0,0
13346,158.0,137.0,190.6671577,795.0,0.0,0.0,6658.175838,4945.62149855,21.0,15.0,0
12112,39.0,31.0,163.8002562,496.0,130.0,0.0,1016.717321,754.1709236,17.0,14.0,0
9968,43.0,43.0,83.98945704,3303.0,74.0,81.0,1514.826855,977.779726,3.0,0.0,1
13098,245.5,205.0,280.1778377,981.0,329.0,20.0,2433.707972,1474.895348,6.0,0.0,0
7425,149.0,121.0,230.4359959,1117.0,41.0,1.0,2767.676553,639.2809735,11.0,6.0,1
7541,118.0,106.0,219.8637706,602.0,0.0,96.0,2916.610555,1505.097794,21.0,21.0,0
9101,220.0,183.0,220.1038557,113.0,0.0,107.5,3460.293308,980.0374135,15.0,11.0,1
1083,28.0,22.0,43.66377733,2620.0,0.0,10.0,9960.681768,3618.481694,20.0,16.0,0
1897,4.0,4.0,81.06797912,849.0,164.0,4.0,2088.922368,854.542886,16.0,15.0,0
3417,6.0,5.0,250.6107035,832.0,43.0,33.0,6106.587421,1881.489591,17.0,14.0,1
1053,19.0,15.0,249.5810385,2177.0,0.0,81.0,3104.478634,507.3887604,7.0,1.0,1
12669,151.0,123.0,180.8744673,1422.0,54.0,0.0,4799.779826,728.1225324,30.0,26.0,1
7689,23.0,22.0,95.00836228,374.0,34.0,0.0,3613.120199,1680.7996,30.0,22.0,0
11136,52.0,51.0,405.5216099,1909.0,10.0,107.5,3277.766014,1831.451213,5.0,0.0,1
1982,20.0,16.0,417.6938535,1557.0,159.0,0.0,3931.380169,2970.598228,8.0,7.0,1
13953,102.0,102.0,131.0917813,642.0,119.0,0.0,2137.201561,1603.394733,23.0,21.0,1
14258,99.0,80.0,100.2752263,2937.0,238.0,0.0,8923.844796,2820.507649,9.0,9.0,0
9047,125.0,125.0,202.5307733,840.0,0.0,58.0,2070.106512,1031.614432,28.0,19.0,0
3116,90.0,72.0,122.6602815,1946.0,271.0,3.0,3353.899809,881.1886787,3.0,3.0,0
6752,51.0,41.0,213.7928816,1116.0,0.0,87.0,2452.617703,1035.543998,25.0,24.0,1
2755,77.0,65.0,194.6396173,2753.0,159.0,0.0,5172.958693,3973.408206,16.0,13.0,0
14475,39.0,32.0,222.0836618,2242.0,0.0,43.0,1801.43864,314.0182303,9.0,7.0,0
4205,12.0,9.0,108.0403705,2403.0,158.0,1.0,3979.100421,1381.324376,6.0,4.0,1
5397,8.0,8.0,309.628209,1320.0,9.0,0.0,5312.796137,967.656693,11.0,11.0,1
6800,84.0,67.0,84.49090289,1572.0,4.0,0.0,1590.987228,907.0314296,9.0,9.0,0
5125,44.0,38.0,138.3350572,908.0,20.0,14.0,3691.359769,1739.338058,8.0,8.0,0
11912,61.0,53.0,497.6002012624999,1957.0,227.0,37.0,3064.352214,2417.79198,30.0,21.0,1
8407,27.0,22.0,102.9503947,1121.0,107.0,0.0,3474.281033,2881.418754,2.0,0.0,1
5582,5.0,5.0,189.9208947,2689.0,296.0,7.0,3597.557102,879.0437151,26.0,16.0,0
11117,34.0,27.0,104.9253997,890.0,230.0,6.0,2836.218863,1747.07192,21.0,12.0,0
9010,122.0,98.0,436.3324867,960.0,96.0,0.0,2591.945243,1240.87366,26.0,18.0,1
4741,51.0,51.0,123.5059012,3459.0,104.0,0.0,5981.413026,712.9864058,17.0,16.0,1
14887,236.0,189.0,497.6002012624999,482.0,259.0,0.0,6825.694577,3339.654985,16.0,16.0,0
2663,138.0,111.0,422.8712838,2616.0,0.0,4.0,3702.127194,2305.80436,10.0,9.0,0
3320,193.0,154.0,255.9174255,2954.0,0.0,0.0,3028.678607,873.2744181,13.0,9.0,1
12280,7.0,7.0,16.65015663,599.0,103.0,0.0,2960.032811,1558.403883,3.0,3.0,1
1136,57.0,47.0,439.0549125,883.0,15.0,0.0,2544.379945,1928.973204,12.0,7.0,1
5743,72.0,59.0,104.9755663,186.0,134.0,10.0,1520.967828,721.6026316,19.0,17.0,0
10128,39.0,32.0,144.1344257,1123.0,108.0,4.0,5080.183628,2682.328777,5.0,1.0,1
9911,226.0,205.0,289.9918557,262.0,214.0,21.0,2288.101721,1859.230515,14.0,8.0,0
6836,54.0,43.0,497.6002012624999,465.0,188.0,0.0,178.2323133,85.1655055,4.0,4.0,1
13273,245.5,205.0,417.8329343,298.0,0.0,3.0,2911.488999,249.7195071,2.0,2.0,1
12576,0.0,0.0,150.5086998,372.0,106.0,30.0,2831.23286,932.2894857,14.0,11.0,1
10631,4.0,4.0,166.6393178,771.0,0.0,17.0,5366.220768,1269.580556,14.0,6.0,1
9257,52.0,49.0,159.5523852,535.0,0.0,79.0,9046.638384,2811.14291,17.0,10.0,1
9521,204.0,164.0,334.4624121,1574.0,65.0,0.0,4117.497769,883.0143952,24.0,18.0,0
10031,4.0,4.0,270.2893325,43.0,68.0,0.0,4174.307415,3296.182893,15.0,11.0,1
3468,106.0,86.0,267.1879619,724.0,435.0,0.0,7905.641072,4945.62149855,21.0,15.0,1
802,92.0,81.0,293.4386978,514.0,276.0,44.0,7686.083065,1207.799794,19.0,13.0,1
1565,146.0,119.0,147.9752149,140.0,235.0,22.0,3192.585057,2516.788677,14.0,6.0,0
4562,207.0,167.0,449.6118134,228.0,211.0,105.0,9960.681768,4945.62149855,11.0,8.0,0
8310,99.0,99.0,110.0549146,2822.0,0.0,107.5,7430.998885,2671.229533,14.0,7.0,1
6837,60.0,48.0,275.5756962,1175.0,0.0,107.5,5382.497531,3437.505502,4.0,3.0,1
991,1.0,1.0,357.1753691,2961.0,0.0,107.5,7236.931467,4530.362795,24.0,23.0,1
5344,180.0,144.0,439.9744506,843.0,0.0,107.0,7261.64482,4945.62149855,27.0,19.0,1
12066,14.0,12.0,16.1388721,636.0,217.0,63.0,5433.273339,3014.482118,6.0,0.0,1
7018,245.5,205.0,358.774678,1982.0,72.0,107.5,4308.465163,1660.061387,11.0,9.0,1
13349,55.0,55.0,148.3026355,848.0,62.0,23.0,5846.448315,1345.945853,18.0,11.0,1
6066,152.0,123.0,159.0690805,611.0,0.0,3.0,7693.596184,1548.706597,11.0,11.0,1
13299,36.0,29.0,336.2084153,3260.0,27.0,107.5,5344.818405,1053.925211,4.0,1.0,0
6992,8.0,8.0,30.94040626,2752.0,395.0,0.0,3704.164966,2030.24044,3.0,3.0,0
11321,106.0,91.0,156.3614232,3222.0,268.0,32.0,2045.507082,432.4545645,30.0,26.0,0
8738,28.0,28.0,188.0120201,449.0,157.0,0.0,6792.097509,2411.197308,16.0,16.0,1
2617,75.0,60.0,112.9295661,2742.0,224.0,0.0,2464.992071,556.8347177,14.0,7.0,0
3734,155.0,136.0,267.6169279,2659.0,121.0,99.0,3079.995748,1654.69013,11.0,6.0,0
5418,100.0,81.0,344.3274697,1856.0,32.0,107.0,1579.9063,1209.060304,20.0,16.0,0
4974,27.0,22.0,114.0166206,3115.0,238.0,5.0,5087.287892,2097.273537,8.0,7.0,0
9056,92.0,80.0,151.4955589,1242.0,0.0,0.0,5445.665696,2893.164701,4.0,0.0,1
7576,151.0,122.0,170.1821041,3179.0,18.0,12.0,4312.037772,1609.793041,22.0,17.0,1
10702,29.0,23.0,233.9634432,48.0,92.0,0.0,7774.712245,4103.3731,22.0,22.0,1
11179,98.0,79.0,341.7490355,643.0,99.0,47.0,4836.398414,3022.69219,27.0,25.0,1
9076,210.0,170.0,240.3149923,1896.0,68.0,5.0,6624.463459,4945.62149855,2.0,2.0,1
14317,50.0,41.0,321.9512428,1107.0,25.0,24.0,8513.537039,702.5200925,24.0,24.0,1
14538,143.0,116.0,316.4834746,986.0,157.0,6.0,1597.537915,1239.232264,16.0,16.0,1
13295,245.5,205.0,447.7796557,2713.0,5.0,10.0,6616.227317,3625.660554,30.0,25.0,0
12405,17.0,14.0,51.85342029,3057.0,153.0,14.0,2962.381422,1638.426509,5.0,5.0,1
6447,115.0,92.0,277.597664,1725.0,42.0,2.0,2246.488034,507.7378367,2.0,0.0,1
502,151.0,128.0,175.7677294,3134.0,0.0,0.0,2633.768656,1419.680824,23.0,15.0,0
2735,1.0,1.0,38.98056544,2739.0,126.0,0.0,2157.771815,1304.853741,26.0,24.0,0
9272,8.0,8.0,207.1381081,2011.0,131.0,107.5,1642.975072,974.7376257,29.0,27.0,1
4678,12.0,12.0,38.08677649,1720.0,0.0,25.0,5987.208205,1199.14497,12.0,12.0,0
8424,67.0,54.0,94.60754701,1644.0,33.0,88.0,3755.492607,2504.200264,2.0,0.0,1
1319,43.0,40.0,231.8257832,3439.0,0.0,0.0,3241.705192,1178.310393,19.0,15.0,1
10162,135.0,108.0,327.5017362,317.0,0.0,51.0,7912.053221,2995.330104,8.0,2.0,0
1144,24.0,20.0,52.52511344,2819.0,435.0,0.0,3541.948042,2410.4732,8.0,4.0,1
11853,245.5,205.0,324.2301635,214.0,71.0,63.0,3194.597373,1526.398378,15.0,7.0,1
383,76.0,61.0,314.0559711,1033.0,435.0,47.0,4386.264777,3195.92896,22.0,13.0,1
4051,118.0,95.0,277.4896524,858.0,266.0,94.0,6974.928813,2221.31684,26.0,22.0,1
2823,63.0,63.0,157.9138711,604.0,193.0,33.0,6679.019492,2860.492319,1.0,1.0,0
3625,57.0,46.0,81.58051809,3392.0,0.0,0.0,7739.208101,4945.62149855,3.0,3.0,1
10431,245.5,198.0,385.1153206,402.0,231.0,0.0,3982.25329,3231.992112,18.0,10.0,1
8071,59.0,49.0,95.84042455,2749.0,14.0,54.0,2344.127269,1722.114965,15.0,15.0,1
7078,99.0,80.0,102.4992215,1873.0,37.0,0.0,7561.1615,4899.424786,4.0,1.0,1
8460,0.0,0.0,16.32118626,914.0,179.0,0.0,7215.402996,3400.97449,13.0,13.0,1
11336,31.0,25.0,140.4886838,2731.0,183.0,15.0,6367.314667,4508.880872,16.0,16.0,1
14135,22.0,22.0,348.6910934,2754.0,435.0,0.0,5829.02711,3426.702812,2.0,2.0,0
1702,71.0,57.0,154.9859221,3338.0,17.0,0.0,619.2676368,299.48512,15.0,14.0,1
13241,100.0,81.0,197.9752058,2081.0,435.0,81.0,2254.824861,1020.684203,12.0,11.0,1
14081,218.0,178.0,393.3260541,2645.0,0.0,0.0,3732.226032,2078.99328,2.0,0.0,1
2577,114.0,92.0,166.5743617,2639.0,0.0,3.0,4730.453513,3718.933701,12.0,10.0,1
4926,146.0,117.0,190.3626858,330.0,45.0,72.0,2640.721621,1977.657675,23.0,17.0,1
12561,92.0,80.0,364.8706225,1916.0,435.0,53.0,5636.558493,2079.28547,8.0,5.0,1
5313,47.0,38.0,112.9344207,2883.0,64.0,54.0,7027.191087,3334.352731,22.0,15.0,1
532,185.0,152.0,264.0819017,818.0,57.0,107.5,2200.20207,877.7268288,2.0,0.0,0
2144,129.0,104.0,173.5948024,2509.0,26.0,16.0,9926.576434,344.7770514,10.0,7.0,1
14471,129.0,103.0,270.0533054,89.0,435.0,0.0,1865.225285,867.6261355,28.0,18.0,0
7217,9.0,7.0,157.966277,1089.0,35.0,0.0,3108.982989,1256.838277,29.0,25.0,0
546,1.0,1.0,120.5059981,3257.0,192.0,0.0,3084.71445,1311.705619,10.0,9.0,0
4988,144.0,120.0,251.6105236,497.0,45.0,0.0,3734.186761,1821.90137,24.0,16.0,1
5565,20.0,16.0,133.9156407,2625.0,0.0,25.0,863.4674675,705.0376184,13.0,8.0,0
10844,18.0,15.0,145.9694344,635.0,2.0,2.0,579.0397539,279.9568802,20.0,20.0,1
3418,245.5,205.0,497.6002012624999,2476.0,111.0,0.0,3559.629805,1872.965765,30.0,26.0,0
6234,8.0,7.0,41.94911879,355.0,110.0,0.0,2490.491419,863.3544162,18.0,14.0,0
14788,156.0,126.0,156.8352307,2010.0,0.0,0.0,2779.131306,462.3823438,14.0,11.0,1
10769,88.0,73.0,301.1658781,523.0,244.0,0.0,5157.502202,2002.808047,29.0,25.0,0
7185,105.0,105.0,144.8226726,3030.0,17.0,84.0,9960.681768,4945.62149855,31.0,30.0,1
2305,245.5,205.0,497.6002012624999,215.0,19.0,0.0,2178.69752,1504.575176,22.0,20.0,1
9220,127.0,102.0,497.6002012624999,732.0,34.0,0.0,2894.443844,1179.255971,21.0,17.0,1
7809,129.0,109.0,216.2856511,2106.0,78.0,4.0,4621.909528,499.9715119,13.0,10.0,0
3589,51.0,51.0,262.4214483,726.0,51.0,0.0,2188.847988,730.0611042,24.0,14.0,1
10628,241.0,194.0,426.8250182,1305.0,0.0,0.0,5738.64469,4660.140298,22.0,18.0,0
4157,13.0,11.0,34.33903367,2383.0,108.0,0.0,9062.044588,1827.022632,1.0,1.0,1
3711,51.0,42.0,249.85189,2875.0,0.0,0.0,1905.813588,1317.243315,7.0,7.0,1
10535,1.0,1.0,45.3577493,1611.0,94.0,57.0,3129.836399,2386.852626,26.0,23.0,1
10383,151.0,122.0,275.9035075,1510.0,343.0,52.0,7871.61759,2426.891261,22.0,15.0,0
6265,143.0,143.0,171.3576047,1439.0,148.0,22.0,2156.490711,1780.343833,1.0,1.0,0
1537,50.0,40.0,104.9333012,881.0,319.0,107.5,2595.375635,695.7862629,6.0,6.0,1
4636,28.0,24.0,214.9892462,3058.0,250.0,0.0,1143.547077,681.1232672,8.0,7.0,0
3347,120.0,108.0,169.8356968,347.0,30.0,107.5,8334.793642,4276.32924,23.0,16.0,0
7266,92.0,75.0,128.100355,1941.0,155.0,52.0,3578.875398,1401.787048,9.0,3.0,0
3723,33.0,33.0,33.16845648,3495.0,0.0,0.0,585.2272044,409.2916034,11.0,9.0,0
7256,11.0,10.0,130.7115624,1472.0,0.0,0.0,2593.268456,775.1523014,7.0,7.0,0
9015,27.0,22.0,98.16342083,1104.0,47.0,25.0,8355.934417,3336.125736,9.0,7.0,1
10198,59.0,48.0,70.0758927,610.0,50.0,17.0,4121.966437,2437.836909,17.0,17.0,1
12476,76.0,61.0,146.233979,841.0,118.0,3.0,7338.041033,514.8451459,26.0,21.0,0
6831,153.0,124.0,376.2257349,3298.0,190.0,30.0,7196.002641,3234.917933,31.0,28.0,0
12880,78.0,62.0,85.70763942,1275.0,169.0,0.0,2817.301854,717.8946402,3.0,3.0,1
14548,6.0,5.0,17.74028207,2677.0,32.0,36.0,2380.026696,1287.365621,14.0,12.0,1
5287,56.0,45.0,84.91914584,2404.0,290.0,0.0,4206.30806,3100.675826,3.0,1.0,1
4327,122.0,109.0,132.1488841,2877.0,0.0,22.0,2877.109605,934.9082859,30.0,27.0,1
296,209.0,168.0,460.67836,858.0,58.0,0.0,7271.742702,1483.373518,28.0,23.0,1
4389,14.0,13.0,172.7448124,1537.0,169.0,107.5,1445.868811,965.3459246,23.0,18.0,1
6621,115.0,93.0,295.9681695,1469.0,435.0,0.0,2234.817723,710.6665018,30.0,23.0,1
10906,32.0,30.0,332.6610293,307.0,237.0,62.0,3714.505182,1962.141648,14.0,14.0,1
12417,123.0,105.0,391.8433294,3057.0,80.0,107.5,4369.64294,1498.679946,15.0,8.0,1
2007,24.0,20.0,49.79403186,2251.0,2.0,0.0,3450.725321,2666.80086,17.0,10.0,1
1103,72.0,58.0,497.6002012624999,244.0,6.0,0.0,4736.450841,2186.32302,18.0,11.0,0
10058,18.0,18.0,75.94725616,811.0,0.0,6.0,9960.681768,4096.732754,19.0,12.0,0
5202,86.0,69.0,114.1781322,1364.0,215.0,107.5,1001.368899,595.501376,5.0,3.0,1
1438,6.0,5.0,181.8375485,1010.0,0.0,0.0,6741.734932,2482.116003,9.0,9.0,1
4876,25.0,23.0,132.3226897,762.0,202.0,80.0,3283.604955,2468.986477,2.0,0.0,1
6378,222.0,179.0,236.0639172,1074.0,52.0,0.0,2509.931386,1896.426321,17.0,17.0,0
2815,53.0,51.0,69.18758327,2951.0,114.0,50.0,4749.331437,2363.302953,26.0,16.0,0
14517,86.0,70.0,113.3913473,854.0,115.0,0.0,2269.673897,1604.784511,31.0,25.0,1
3160,59.0,49.0,124.6191207,886.0,311.0,78.0,3873.304008,1300.815608,8.0,8.0,0
13754,95.0,77.0,96.89209717,1462.0,201.0,89.0,1961.867754,1412.044135,16.0,16.0,0
6529,3.0,3.0,12.29867025,572.0,0.0,0.0,9831.669165,4945.62149855,25.0,15.0,1
8943,115.0,92.0,178.1877916,94.0,26.0,0.0,3568.41279,732.3696102,19.0,13.0,1
859,16.0,14.0,71.64764921,311.0,0.0,55.0,5670.868684,3533.66118,9.0,5.0,0
14507,105.0,87.0,109.9106789,1141.0,3.0,0.0,4397.746434,974.1181999,2.0,0.0,1
122,150.0,122.0,269.0140577,546.0,0.0,38.0,6446.129773,2611.811183,16.0,10.0,1
8802,2.0,2.0,68.06985834,2336.0,0.0,0.0,2723.877244,2145.689605,17.0,15.0,1
11178,4.0,4.0,78.87318551,2502.0,0.0,107.0,6977.645961,3067.789328,5.0,3.0,0
12502,13.0,13.0,24.31022974,2496.0,19.0,0.0,741.6343144,486.5184312,12.0,12.0,0
13890,108.0,88.0,497.6002012624999,2316.0,57.0,46.0,993.5944574,290.961815,20.0,20.0,1
14130,56.0,47.0,84.31432023,1887.0,7.0,0.0,1715.201694,939.5837026,11.0,7.0,0
6307,50.0,40.0,98.93387366,2928.0,0.0,0.0,1430.358446,440.0644016,28.0,25.0,1
5013,45.0,37.0,243.548137,2903.0,34.0,34.0,4290.846204,1109.518474,19.0,14.0,1
14473,154.0,125.0,209.5275605,3430.0,210.0,0.0,2665.77717,1788.314,13.0,10.0,0
13845,31.0,30.0,114.9641161,1437.0,0.0,50.0,3798.239928,148.6082972,3.0,3.0,1
1502,5.0,4.0,178.6715809,2580.0,435.0,53.0,4769.945077,3652.554538,7.0,3.0,1
14769,149.0,119.0,401.7732634,2824.0,93.0,11.0,3252.287219,799.4176509,1.0,0.0,1
9863,44.0,35.0,317.0858115,1731.0,170.0,0.0,5175.500871,1363.373173,7.0,6.0,1
6214,18.0,18.0,150.7509134,1912.0,208.0,33.0,7417.7792,4831.218869,2.0,2.0,1
515,40.0,40.0,277.1477467,777.0,435.0,0.0,2452.81077,1700.975749,19.0,16.0,1
4768,173.0,139.0,262.3139226,415.0,10.0,7.0,6669.23433,2719.504187,3.0,0.0,0
11661,149.0,119.0,217.8700916,1756.0,435.0,0.0,3905.342269,1359.127464,18.0,12.0,1
4438,18.0,15.0,36.58834944,2316.0,0.0,0.0,3633.693275,1912.743551,9.0,9.0,1
12071,55.0,45.0,213.5591641,1720.0,0.0,0.0,9960.681768,1116.742145,6.0,1.0,0
12479,26.0,21.0,44.27018157,2981.0,65.0,81.0,3631.64444,2031.92009,3.0,3.0,1
7424,110.0,110.0,169.3602102,1614.0,227.0,101.0,2641.516718,1834.612992,30.0,25.0,1
7739,67.0,54.0,189.7907366,2417.0,131.0,9.0,4889.592169,3537.504627,18.0,15.0,1
13313,33.0,27.0,54.2810662,128.0,124.0,17.0,6573.120749,4945.62149855,13.0,8.0,1
2271,8.0,8.0,95.35529985,2051.0,0.0,0.0,6161.224697,4393.910259,3.0,0.0,0
14116,50.0,40.0,299.1028913,1301.0,330.0,107.5,1440.057324,775.9706943,14.0,14.0,1
13994,59.0,47.0,132.490107,440.0,0.0,36.0,3080.140874,936.7983737,24.0,21.0,1
7181,11.0,11.0,38.41771444,1944.0,0.0,95.0,3177.814723,794.8254979,29.0,26.0,0
6850,219.0,181.0,346.1861527,1243.0,377.0,83.0,4911.848014,2221.452213,22.0,14.0,1
13481,7.0,7.0,225.4496476,53.0,0.0,0.0,2310.366968,1501.061219,21.0,15.0,1
14635,60.0,48.0,86.42714212,1010.0,112.0,0.0,9304.538705,2517.856809,22.0,20.0,0
7789,56.0,46.0,115.835002,1312.0,55.0,3.0,1235.910498,992.2901099,8.0,5.0,1
7344,36.0,31.0,174.0983238,2730.0,0.0,42.0,6392.58526,4107.81291,14.0,11.0,0
4283,98.0,83.0,123.9988512,399.0,222.0,2.0,4271.882392,3034.921759,2.0,0.0,0
9786,66.0,66.0,170.3735143,293.0,180.0,78.0,1544.921756,862.9017214,29.0,24.0,0
1728,49.0,49.0,346.4398778,3089.0,48.0,0.0,1038.158537,84.01901524,2.0,0.0,1
7701,51.0,51.0,236.6307375,40.0,86.0,56.0,4576.269224,2512.776372,24.0,19.0,1
14893,66.0,57.0,282.8292873,458.0,435.0,0.0,3415.700864,212.8426605,15.0,11.0,1
5813,18.0,15.0,130.1101812,1939.0,187.0,25.0,2627.882703,1570.192096,24.0,15.0,1
2405,43.0,39.0,497.6002012624999,1619.0,0.0,48.0,3458.707275,854.9182642,27.0,20.0,1
559,11.0,9.0,96.18973337,3275.0,7.0,51.0,3740.084277,2350.125072,22.0,18.0,1
7924,123.0,100.0,353.7075877,1152.0,0.0,0.0,2711.801019,462.0200512,5.0,5.0,1
5638,75.0,60.0,130.4804618,513.0,0.0,48.0,9960.681768,4945.62149855,16.0,8.0,1
5950,27.0,23.0,280.8275688,3209.0,125.0,0.0,4858.873166,3043.050925,7.0,7.0,1
10448,27.0,22.0,129.6100674,1511.0,0.0,90.0,7028.375268,1743.820125,22.0,17.0,1
12074,103.0,103.0,134.6178976,2605.0,160.0,16.0,1562.290571,463.3023462,3.0,0.0,1
10350,5.0,5.0,5.59340614,3158.0,36.0,61.0,8487.448853,4602.045763,8.0,2.0,1
8226,59.0,56.0,396.3398082,2297.0,301.0,0.0,2974.86056,1872.48666,12.0,8.0,0
9772,46.0,37.0,138.2628263,446.0,92.0,73.0,7055.611973,2479.109064,18.0,15.0,0
11733,120.0,96.0,418.0787791,247.0,0.0,0.0,5995.182408,1393.569955,9.0,8.0,1
10341,83.0,69.0,249.0333262,1587.0,149.0,1.0,7400.466719,4909.758298,4.0,2.0,1
12646,245.5,205.0,497.6002012624999,2098.0,435.0,55.0,4743.892888,2477.289593,4.0,4.0,0
5912,54.0,44.0,353.2604325,2497.0,41.0,0.0,4939.166209,1091.147473,13.0,12.0,0
11851,46.0,46.0,230.4442775,3269.0,303.0,0.0,4399.809598,2105.78726,2.0,0.0,0
6765,106.0,85.0,111.5363912,492.0,163.0,55.0,3367.506298,1403.375815,11.0,6.0,1
11566,101.0,81.0,136.595014,1367.0,0.0,107.5,4391.483804,3157.096667,3.0,3.0,1
2169,210.0,194.0,306.0010376,2464.0,435.0,0.0,3799.818344,2448.530859,24.0,17.0,1
10392,134.0,108.0,137.5330388,2109.0,0.0,107.5,2660.022475,493.7706334,1.0,1.0,0
1928,13.0,10.0,326.9178929,3015.0,283.0,0.0,6818.648045,4945.62149855,25.0,23.0,1
9568,129.0,113.0,441.739709,1502.0,107.0,39.0,8472.92378,1939.92504,16.0,10.0,0
13250,41.0,37.0,45.20084308,900.0,58.0,16.0,2875.183744,782.2749859,7.0,7.0,0
10716,15.0,15.0,89.78094374,3205.0,91.0,0.0,1559.061061,146.7975033,11.0,6.0,0
10484,62.0,51.0,219.9963343,2501.0,163.0,107.5,2262.296663,1557.313512,25.0,20.0,0
6157,25.0,20.0,174.1404674,398.0,103.0,0.0,4235.028262,2930.728331,29.0,26.0,0
8884,41.0,41.0,92.58088788,3235.0,154.0,15.0,5825.401229,3853.456521,1.0,1.0,1
11266,186.0,149.0,218.1031962,620.0,26.0,42.0,3845.345236,2037.660789,27.0,23.0,1
1266,38.0,31.0,239.4231822,1848.0,0.0,0.0,8062.416095,4945.62149855,9.0,9.0,0
3627,60.0,48.0,87.03595208,1697.0,53.0,14.0,3720.692967,2530.161338,6.0,6.0,1
7172,40.0,33.0,101.0646675,3053.0,338.0,1.0,6202.245788,689.8816551,4.0,4.0,1
3413,14.0,14.0,41.095243,3455.0,0.0,0.0,2747.506291,838.5460478,6.0,6.0,1
2745,215.0,172.0,497.6002012624999,420.0,29.0,44.0,2956.99208,1797.075771,30.0,28.0,1
4672,139.0,111.0,251.3407538,1195.0,44.0,37.0,3303.963365,1547.682444,23.0,17.0,1
4119,33.0,27.0,349.3553254,2018.0,3.0,86.0,3152.873892,361.9426222,13.0,12.0,0
365,33.0,33.0,303.775344,2470.0,56.0,102.0,4636.135708,3524.151658,7.0,7.0,1
13553,27.0,21.0,183.1260131,2146.0,160.0,35.0,432.6840637,292.7388881,10.0,3.0,0
10037,19.0,17.0,66.3067469,2629.0,56.0,0.0,2196.269835,835.8094467,5.0,0.0,1
11647,102.0,83.0,125.2216035,1863.0,217.0,0.0,5166.156667,2432.141513,29.0,27.0,1
8073,16.0,13.0,278.5696222,2821.0,30.0,0.0,5284.903986,949.9435042,20.0,15.0,0
1165,116.0,93.0,303.8525741,1386.0,435.0,0.0,9960.681768,4945.62149855,26.0,16.0,1
10528,221.0,177.0,276.1216978,1874.0,188.0,26.0,3262.136795,1099.634856,29.0,19.0,0
11345,58.0,48.0,329.0654181,807.0,399.0,15.0,1121.067849,766.7333844,16.0,10.0,1
4687,6.0,6.0,127.0757209,558.0,119.0,0.0,3080.639318,1010.70871,8.0,7.0,0
11976,2.0,2.0,430.5317269,3048.0,17.0,0.0,3872.860424,192.5015198,2.0,2.0,1
10552,102.0,82.0,236.5394514,2440.0,17.0,0.0,3429.020088,1927.06313,25.0,18.0,0
5224,45.0,41.0,54.96171227,1386.0,16.0,0.0,1014.285992,701.0361486,2.0,2.0,0
2217,46.0,39.0,104.939864,1982.0,29.0,0.0,5525.499129,4546.102803,4.0,2.0,1
9722,99.0,80.0,203.7639033,953.0,307.0,0.0,2279.234657,1075.216627,26.0,20.0,0
4226,18.0,18.0,43.91158547,1173.0,0.0,0.0,1470.927048,443.6028091,6.0,6.0,1
2581,71.0,61.0,180.5395956,608.0,0.0,6.0,3321.175255,1625.138168,11.0,7.0,1
791,50.0,40.0,84.59003698,3400.0,51.0,0.0,3617.577097,389.611981,13.0,10.0,1
9388,184.0,151.0,191.2830781,3413.0,255.0,70.0,5379.045808,1553.912759,9.0,9.0,1
